"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.247000908E1,1.140350819E0,7.017543912E-2,-1.929824501E-1,1.158691852E0
1.248000669E1,1.157894731E0,7.017543912E-2,-1.578947306E-1,1.170715826E0
1.249000077E1,1.157894731E0,7.017543912E-2,-1.403508782E-1,1.168478998E0
1.250212477E1,1.157894731E0,8.771929890E-2,-1.052631587E-1,1.165973934E0
1.251000262E1,1.157894731E0,8.771929890E-2,-7.017543912E-2,1.163331197E0
1.252000792E1,1.140350819E0,8.771929890E-2,-5.263157934E-2,1.144930019E0
1.253128146E1,1.140350819E0,8.771929890E-2,-3.508771956E-2,1.144257756E0
1.254003431E1,1.122807026E0,8.771929890E-2,-1.754385978E-2,1.126364985E0
1.255001646E1,1.105263114E0,8.771929890E-2,0.000000000E0,1.108738574E0
1.256000777E1,1.105263114E0,8.771929890E-2,0.000000000E0,1.108738574E0
1.257083208E1,1.087719321E0,8.771929890E-2,0.000000000E0,1.091250657E0
1.258055746E1,1.070175409E0,8.771929890E-2,0.000000000E0,1.073764444E0
1.259043069E1,1.052631617E0,8.771929890E-2,1.754385978E-2,1.056425948E0
1.260001615E1,1.035087705E0,8.771929890E-2,1.754385978E-2,1.038946110E0
1.261049477E1,1.035087705E0,8.771929890E-2,1.754385978E-2,1.038946110E0
1.262076415E1,1.017543912E0,8.771929890E-2,1.754385978E-2,1.021468587E0
1.263001046E1,1.000000000E0,7.017543912E-2,3.508771956E-2,1.003073148E0
1.264100200E1,9.824561477E-1,7.017543912E-2,3.508771956E-2,9.855840007E-1
1.265000339E1,9.649122953E-1,7.017543912E-2,5.263157934E-2,9.688913319E-1
1.266002723E1,9.473684430E-1,7.017543912E-2,5.263157934E-2,9.514208544E-1
1.267000877E1,9.298245907E-1,7.017543912E-2,5.263157934E-2,9.339531278E-1
1.268065631E1,9.122806787E-1,7.017543912E-2,7.017543912E-2,9.176629127E-1
1.269000054E1,8.771929741E-1,7.017543912E-2,7.017543912E-2,8.827891585E-1
1.270023715E1,8.596491218E-1,7.017543912E-2,7.017543912E-2,8.653587678E-1
1.271000138E1,8.421052694E-1,7.017543912E-2,7.017543912E-2,8.479330571E-1
1.272001100E1,8.245614171E-1,7.017543912E-2,7.017543912E-2,8.305123209E-1
1.273100315E1,8.070175648E-1,7.017543912E-2,7.017543912E-2,8.130968788E-1
1.274082300E1,7.719298005E-1,7.017543912E-2,8.771929890E-2,7.800608211E-1
1.275033800E1,7.719298005E-1,7.017543912E-2,8.771929890E-2,7.800608211E-1
1.276001731E1,7.719298005E-1,7.017543912E-2,8.771929890E-2,7.800608211E-1
1.277003392E1,7.543859482E-1,7.017543912E-2,1.052631587E-1,7.649203120E-1
1.278001054E1,7.368420959E-1,7.017543912E-2,1.228070185E-1,7.502948955E-1
1.279005608E1,7.192982435E-1,5.263157934E-2,1.228070185E-1,7.316020845E-1
1.279999939E1,7.017543912E-1,5.263157934E-2,1.228070185E-1,7.143604640E-1
1.281000762E1,6.666666865E-1,5.263157934E-2,1.228070185E-1,6.799236118E-1
1.282221662E1,6.491228342E-1,5.263157934E-2,1.228070185E-1,6.627307906E-1
1.283000954E1,6.315789223E-1,5.263157934E-2,1.052631587E-1,6.424502711E-1
1.284006500E1,5.964912176E-1,5.263157934E-2,8.771929890E-2,6.051995797E-1
1.285010223E1,5.789473653E-1,3.508771956E-2,7.017543912E-2,5.842394989E-1
1.286260231E1,5.438596606E-1,3.508771956E-2,7.017543912E-2,5.494898277E-1
1.287000608E1,5.087719560E-1,3.508771956E-2,5.263157934E-2,5.126891206E-1
1.288117708E1,4.736842215E-1,3.508771956E-2,5.263157934E-2,4.778890801E-1
1.289055323E1,4.385964870E-1,3.508771956E-2,5.263157934E-2,4.431344149E-1
1.289999785E1,4.210526347E-1,3.508771956E-2,5.263157934E-2,4.257775856E-1
1.290999777E1,4.035087824E-1,3.508771956E-2,3.508771956E-2,4.065484394E-1
1.291999962E1,3.859649003E-1,3.508771956E-2,5.263157934E-2,3.911139673E-1
1.293039477E1,3.684210479E-1,3.508771956E-2,5.263157934E-2,3.738118508E-1
1.294085785E1,3.684210479E-1,3.508771956E-2,5.263157934E-2,3.738118508E-1
1.295001469E1,3.684210479E-1,3.508771956E-2,5.263157934E-2,3.738118508E-1
1.296011831E1,3.508771956E-1,3.508771956E-2,5.263157934E-2,3.565333611E-1
1.297102546E1,3.508771956E-1,3.508771956E-2,5.263157934E-2,3.565333611E-1
1.298001654E1,3.508771956E-1,3.508771956E-2,5.263157934E-2,3.565333611E-1
1.299000777E1,3.684210479E-1,3.508771956E-2,5.263157934E-2,3.738118508E-1
1.300009092E1,3.684210479E-1,3.508771956E-2,5.263157934E-2,3.738118508E-1
1.301000823E1,3.859649003E-1,1.754385978E-2,5.263157934E-2,3.899317561E-1
1.302111785E1,3.859649003E-1,1.754385978E-2,5.263157934E-2,3.899317561E-1
1.302999792E1,3.859649003E-1,1.754385978E-2,5.263157934E-2,3.899317561E-1
1.304005431E1,3.859649003E-1,1.754385978E-2,5.263157934E-2,3.899317561E-1
1.305038238E1,3.859649003E-1,0.000000000E0,5.263157934E-2,3.895368883E-1
1.306175223E1,3.859649003E-1,0.000000000E0,7.017543912E-2,3.922926159E-1
1.307000415E1,3.859649003E-1,0.000000000E0,7.017543912E-2,3.922926159E-1
1.308007277E1,3.859649003E-1,0.000000000E0,7.017543912E-2,3.922926159E-1
1.309001162E1,3.859649003E-1,0.000000000E0,5.263157934E-2,3.895368883E-1
1.310001369E1,3.684210479E-1,1.754385978E-2,5.263157934E-2,3.725747425E-1
1.311054354E1,3.508771956E-1,1.754385978E-2,5.263157934E-2,3.552360857E-1
1.312001738E1,3.333333433E-1,0.000000000E0,7.017543912E-2,3.406401474E-1
1.313036046E1,3.157894611E-1,0.000000000E0,7.017543912E-2,3.234927758E-1
1.314002162E1,3.157894611E-1,0.000000000E0,8.771929890E-2,3.277463336E-1
1.315070285E1,2.807017565E-1,0.000000000E0,1.052631587E-1,2.997896073E-1
1.316000254E1,2.631579041E-1,0.000000000E0,1.228070185E-1,2.904025590E-1
1.317003177E1,2.456140369E-1,0.000000000E0,1.403508782E-1,2.828862389E-1
1.318004646E1,2.105263174E-1,0.000000000E0,1.578947306E-1,2.631578922E-1
1.319018423E1,1.754385978E-1,0.000000000E0,1.578947306E-1,2.360284888E-1
1.320021646E1,1.403508782E-1,0.000000000E0,1.754385978E-1,2.246710275E-1
1.321002177E1,1.052631587E-1,0.000000000E0,1.754385978E-1,2.045948049E-1
1.322115246E1,7.017543912E-2,0.000000000E0,1.754385978E-1,1.889531525E-1
1.322999762E1,5.263157934E-2,0.000000000E0,1.754385978E-1,1.831632735E-1
1.324038554E1,1.754385978E-2,0.000000000E0,1.578947306E-1,1.588663997E-1
1.325072323E1,0.000000000E0,0.000000000E0,1.578947306E-1,1.578947306E-1
1.326003577E1,-3.508771956E-2,0.000000000E0,1.578947306E-1,1.617463879E-1
1.327001423E1,-7.017543912E-2,0.000000000E0,1.754385978E-1,1.889531525E-1
1.328068538E1,-1.052631587E-1,0.000000000E0,1.754385978E-1,2.045948049E-1
1.329001092E1,-1.403508782E-1,0.000000000E0,1.929824501E-1,2.386222854E-1
1.330350946E1,-2.105263174E-1,0.000000000E0,1.754385978E-1,2.740438503E-1
1.331387739E1,-2.456140369E-1,0.000000000E0,1.578947306E-1,2.919880153E-1
1.332038808E1,-2.456140369E-1,0.000000000E0,1.578947306E-1,2.919880153E-1
1.333009969E1,-2.631579041E-1,0.000000000E0,1.578947306E-1,3.068922098E-1
1.334000654E1,-2.982456088E-1,0.000000000E0,1.403508782E-1,3.296191927E-1
1.335175923E1,-3.333333433E-1,1.754385978E-2,1.403508782E-1,3.621011927E-1
1.335999892E1,-3.508771956E-1,1.754385978E-2,1.403508782E-1,3.783133125E-1
1.337002146E1,-3.859649003E-1,0.000000000E0,1.228070185E-1,4.050314408E-1
1.338000231E1,-4.210526347E-1,0.000000000E0,1.228070185E-1,4.385964945E-1
1.339152069E1,-4.561403394E-1,0.000000000E0,1.228070185E-1,4.723828669E-1
1.340022746E1,-4.912280738E-1,0.000000000E0,1.228070185E-1,5.063463087E-1
1.341006531E1,-5.263158083E-1,0.000000000E0,1.052631587E-1,5.367389148E-1
1.342005223E1,-5.614035130E-1,0.000000000E0,8.771929890E-2,5.682152583E-1
1.343099215E1,-6.140350699E-1,0.000000000E0,7.017543912E-2,6.180320860E-1
1.344001677E1,-6.491228342E-1,0.000000000E0,5.263157934E-2,6.512530515E-1
1.345089200E1,-7.017543912E-1,0.000000000E0,3.508771956E-2,7.026310366E-1
1.346004192E1,-7.543859482E-1,0.000000000E0,3.508771956E-2,7.552015008E-1
1.347000992E1,-7.894737124E-1,-1.754385978E-2,1.754385978E-2,7.898634798E-1
1.348004569E1,-8.421052694E-1,-1.754385978E-2,0.000000000E0,8.422879981E-1
1.349000123E1,-8.771929741E-1,-1.754385978E-2,0.000000000E0,8.773683952E-1
1.350000315E1,-9.298245907E-1,0.000000000E0,-1.754385978E-2,9.299900841E-1
1.351066177E1,-9.473684430E-1,0.000000000E0,-1.754385978E-2,9.475308722E-1
1.352002915E1,-9.473684430E-1,0.000000000E0,-1.754385978E-2,9.475308722E-1
1.353044823E1,-9.649122953E-1,0.000000000E0,-1.754385978E-2,9.650717718E-1
1.354001215E1,-9.824561477E-1,0.000000000E0,0.000000000E0,9.824561477E-1
1.355025685E1,-1.017543912E0,0.000000000E0,0.000000000E0,1.017543912E0
1.356001085E1,-1.035087705E0,0.000000000E0,0.000000000E0,1.035087705E0
1.357028346E1,-1.052631617E0,0.000000000E0,0.000000000E0,1.052631617E0
1.358000277E1,-1.087719321E0,0.000000000E0,-1.754385978E-2,1.087860795E0
1.359093800E1,-1.105263114E0,0.000000000E0,-1.754385978E-2,1.105402342E0
1.360048046E1,-1.122807026E0,0.000000000E0,-3.508771956E-2,1.123355138E0
1.361007392E1,-1.140350819E0,0.000000000E0,-3.508771956E-2,1.140890502E0
1.362138915E1,-1.140350819E0,0.000000000E0,-3.508771956E-2,1.140890502E0
1.363032615E1,-1.140350819E0,-1.754385978E-2,-3.508771956E-2,1.141025383E0
1.364003662E1,-1.157894731E0,-1.754385978E-2,-3.508771956E-2,1.158559080E0
1.365092039E1,-1.157894731E0,-1.754385978E-2,-3.508771956E-2,1.158559080E0
1.366006785E1,-1.157894731E0,-1.754385978E-2,-3.508771956E-2,1.158559080E0
1.367000854E1,-1.140350819E0,-1.754385978E-2,-3.508771956E-2,1.141025383E0
1.368001546E1,-1.140350819E0,-1.754385978E-2,-3.508771956E-2,1.141025383E0
1.368999854E1,-1.140350819E0,-3.508771956E-2,-3.508771956E-2,1.141429930E0
1.369999854E1,-1.175438643E0,-3.508771956E-2,-5.263157934E-2,1.177139428E0
1.371029931E1,-1.175438643E0,-3.508771956E-2,-5.263157934E-2,1.177139428E0
1.372005100E1,-1.175438643E0,-3.508771956E-2,-7.017543912E-2,1.178054219E0
1.373101131E1,-1.192982435E0,-3.508771956E-2,-7.017543912E-2,1.195559631E0
1.374001162E1,-1.210526347E0,-3.508771956E-2,-8.771929890E-2,1.214207503E0
1.375015992E1,-1.210526347E0,-1.754385978E-2,-8.771929890E-2,1.213827212E0
1.376098769E1,-1.210526347E0,-3.508771956E-2,-7.017543912E-2,1.213066271E0
1.377077338E1,-1.210526347E0,-3.508771956E-2,-7.017543912E-2,1.213066271E0
1.378000054E1,-1.228070140E0,-1.754385978E-2,-7.017543912E-2,1.230198621E0
1.379002331E1,-1.228070140E0,-3.508771956E-2,-7.017543912E-2,1.230573853E0
1.380037185E1,-1.228070140E0,-3.508771956E-2,-7.017543912E-2,1.230573853E0
1.381006354E1,-1.228070140E0,-3.508771956E-2,-7.017543912E-2,1.230573853E0
1.382056846E1,-1.228070140E0,-3.508771956E-2,-7.017543912E-2,1.230573853E0
1.383000377E1,-1.245614052E0,-3.508771956E-2,-7.017543912E-2,1.248082572E0
1.384075792E1,-1.245614052E0,-3.508771956E-2,-7.017543912E-2,1.248082572E0
1.385001285E1,-1.245614052E0,-3.508771956E-2,-7.017543912E-2,1.248082572E0
1.386058369E1,-1.263157845E0,-3.508771956E-2,-7.017543912E-2,1.265592146E0
1.387065546E1,-1.263157845E0,-3.508771956E-2,-7.017543912E-2,1.265592146E0
1.388004346E1,-1.280701756E0,-5.263157934E-2,-7.017543912E-2,1.283702327E0
1.388999715E1,-1.280701756E0,-5.263157934E-2,-7.017543912E-2,1.283702327E0
1.390102608E1,-1.280701756E0,-5.263157934E-2,-7.017543912E-2,1.283702327E0
1.391592462E1,-1.263157845E0,-5.263157934E-2,-7.017543912E-2,1.266199990E0
1.392087754E1,-1.263157845E0,-5.263157934E-2,-8.771929890E-2,1.267293375E0
1.393027823E1,-1.245614052E0,-5.263157934E-2,-8.771929890E-2,1.249807635E0
1.393999931E1,-1.245614052E0,-5.263157934E-2,-8.771929890E-2,1.249807635E0
1.395057792E1,-1.210526347E0,-3.508771956E-2,-1.052631587E-1,1.215600888E0
1.396000223E1,-1.192982435E0,-3.508771956E-2,-1.052631587E-1,1.198131283E0
1.397246577E1,-1.175438643E0,-3.508771956E-2,-1.052631587E-1,1.180664001E0
1.398001108E1,-1.157894731E0,-3.508771956E-2,-1.052631587E-1,1.163198903E0
1.399134608E1,-1.140350819E0,-5.263157934E-2,-1.052631587E-1,1.146407609E0
1.400094992E1,-1.122807026E0,-5.263157934E-2,-1.052631587E-1,1.128957941E0
1.401017754E1,-1.122807026E0,-5.263157934E-2,-1.228070185E-1,1.130728643E0
1.402476731E1,-1.105263114E0,-5.263157934E-2,-1.228070185E-1,1.113309570E0
1.403076077E1,-1.105263114E0,-5.263157934E-2,-1.228070185E-1,1.113309570E0
1.404088039E1,-1.105263114E0,-5.263157934E-2,-1.228070185E-1,1.113309570E0
1.405001177E1,-1.087719321E0,-5.263157934E-2,-1.228070185E-1,1.095894597E0
1.406126231E1,-1.087719321E0,-5.263157934E-2,-1.228070185E-1,1.095894597E0
1.406999815E1,-1.070175409E0,-5.263157934E-2,-1.228070185E-1,1.078483683E0
1.408010569E1,-1.052631617E0,-5.263157934E-2,-1.228070185E-1,1.061077267E0
1.409001208E1,-1.035087705E0,-5.263157934E-2,-1.228070185E-1,1.043675334E0
1.410000623E1,-1.035087705E0,-5.263157934E-2,-1.228070185E-1,1.043675334E0
1.411293615E1,-1.017543912E0,-5.263157934E-2,-1.052631587E-1,1.024327110E0
1.412022546E1,-1.017543912E0,-5.263157934E-2,-1.052631587E-1,1.024327110E0
1.413416438E1,-1.000000000E0,-5.263157934E-2,-8.771929890E-2,1.005218762E0
1.414138000E1,-1.000000000E0,-5.263157934E-2,-8.771929890E-2,1.005218762E0
1.415017369E1,-1.000000000E0,-5.263157934E-2,-8.771929890E-2,1.005218762E0
1.415999962E1,-9.824561477E-1,-5.263157934E-2,-1.052631587E-1,9.894799128E-1
1.417064908E1,-9.824561477E-1,-5.263157934E-2,-1.052631587E-1,9.894799128E-1
1.418002908E1,-9.649122953E-1,-5.263157934E-2,-1.052631587E-1,9.720628341E-1
1.419028185E1,-9.473684430E-1,-5.263157934E-2,-1.052631587E-1,9.546503981E-1
1.420006862E1,-9.298245907E-1,-5.263157934E-2,-8.771929890E-2,9.354349405E-1
1.421001008E1,-8.947368264E-1,-5.263157934E-2,-8.771929890E-2,9.005657928E-1
1.422172508E1,-8.771929741E-1,-5.263157934E-2,-7.017543912E-2,8.815680287E-1
1.423087846E1,-8.421052694E-1,-5.263157934E-2,-7.017543912E-2,8.466616563E-1
1.424128638E1,-8.070175648E-1,-5.263157934E-2,-5.263157934E-2,8.104427902E-1
1.425000839E1,-7.894737124E-1,-5.263157934E-2,-5.263157934E-2,7.929747215E-1
1.426054439E1,-7.543859482E-1,-5.263157934E-2,-3.508771956E-2,7.570332820E-1
1.427037969E1,-7.368420959E-1,-3.508771956E-2,-3.508771956E-2,7.385110496E-1
1.428130469E1,-7.017543912E-1,-3.508771956E-2,-1.754385978E-2,7.028500271E-1
1.429652185E1,-6.491228342E-1,-3.508771956E-2,0.000000000E0,6.500704592E-1
1.431006869E1,-6.315789223E-1,-3.508771956E-2,0.000000000E0,6.325528303E-1
1.432006362E1,-6.140350699E-1,-1.754385978E-2,0.000000000E0,6.142856454E-1
1.433268400E1,-5.964912176E-1,-1.754385978E-2,0.000000000E0,5.967491598E-1
1.434015454E1,-5.789473653E-1,-1.754385978E-2,0.000000000E0,5.792131203E-1
1.435014962E1,-5.614035130E-1,-1.754385978E-2,0.000000000E0,5.616775689E-1
1.436001085E1,-5.438596606E-1,-1.754385978E-2,0.000000000E0,5.441425525E-1
1.437001038E1,-5.263158083E-1,-1.754385978E-2,0.000000000E0,5.266081248E-1
1.438000646E1,-5.087719560E-1,-1.754385978E-2,-1.754385978E-2,5.093765574E-1
1.439002623E1,-4.736842215E-1,-1.754385978E-2,-1.754385978E-2,4.743335490E-1
1.440000938E1,-4.561403394E-1,-1.754385978E-2,-1.754385978E-2,4.568146049E-1
1.441000069E1,-4.385964870E-1,-1.754385978E-2,-1.754385978E-2,4.392976809E-1
1.442001000E1,-4.035087824E-1,-1.754385978E-2,-1.754385978E-2,4.042708393E-1
1.443000077E1,-3.859649003E-1,0.000000000E0,-1.754385978E-2,3.863634186E-1
1.444002115E1,-3.508771956E-1,0.000000000E0,-1.754385978E-2,3.513155183E-1
1.444999838E1,-3.333333433E-1,0.000000000E0,-1.754385978E-2,3.337947045E-1
1.446001139E1,-2.982456088E-1,0.000000000E0,-1.754385978E-2,2.987611591E-1
1.447000531E1,-2.631579041E-1,0.000000000E0,-1.754385978E-2,2.637420511E-1
1.448001454E1,-2.280701697E-1,0.000000000E0,-1.754385978E-2,2.287439383E-1
1.449002054E1,-1.929824501E-1,0.000000000E0,-1.754385978E-2,1.937782575E-1
1.450000854E1,-1.578947306E-1,0.000000000E0,-1.754385978E-2,1.588663997E-1
1.451029969E1,-1.228070185E-1,0.000000000E0,-1.754385978E-2,1.240538222E-1
1.452002415E1,-1.052631587E-1,0.000000000E0,0.000000000E0,1.052631587E-1
1.453001269E1,-7.017543912E-2,0.000000000E0,0.000000000E0,7.017543912E-2
1.454000700E1,-1.754385978E-2,0.000000000E0,0.000000000E0,1.754385978E-2
1.455004446E1,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.456055900E1,3.508771956E-2,0.000000000E0,0.000000000E0,3.508771956E-2
1.457000385E1,7.017543912E-2,0.000000000E0,0.000000000E0,7.017543912E-2
1.458000085E1,1.052631587E-1,1.754385978E-2,0.000000000E0,1.067151329E-1
1.459000892E1,1.403508782E-1,1.754385978E-2,0.000000000E0,1.414431194E-1
1.460148846E1,1.754385978E-1,1.754385978E-2,0.000000000E0,1.763136087E-1
1.461010939E1,2.105263174E-1,3.508771956E-2,0.000000000E0,2.134302658E-1
1.462010969E1,2.456140369E-1,3.508771956E-2,0.000000000E0,2.481076444E-1
1.462999823E1,2.807017565E-1,3.508771956E-2,0.000000000E0,2.828862389E-1
1.464001423E1,3.157894611E-1,3.508771956E-2,0.000000000E0,3.177327994E-1
1.465000069E1,3.333333433E-1,3.508771956E-2,1.754385978E-2,3.356338076E-1
1.466001377E1,3.684210479E-1,1.754385978E-2,1.754385978E-2,3.692555248E-1
1.467001146E1,3.859649003E-1,1.754385978E-2,1.754385978E-2,3.867615263E-1
1.468000831E1,4.385964870E-1,1.754385978E-2,1.754385978E-2,4.392976809E-1
1.469044331E1,4.736842215E-1,1.754385978E-2,1.754385978E-2,4.743335490E-1
1.470000854E1,5.263158083E-1,1.754385978E-2,1.754385978E-2,5.269002791E-1
1.471028846E1,5.789473653E-1,1.754385978E-2,1.754385978E-2,5.794787535E-1
1.472000092E1,6.140350699E-1,1.754385978E-2,3.508771956E-2,6.152869267E-1
1.473042569E1,6.491228342E-1,1.754385978E-2,3.508771956E-2,6.503071497E-1
1.474039208E1,6.842105389E-1,1.754385978E-2,3.508771956E-2,6.853342225E-1
1.475018992E1,7.192982435E-1,1.754385978E-2,5.263157934E-2,7.214345662E-1
1.476016877E1,7.368420959E-1,1.754385978E-2,5.263157934E-2,7.389276990E-1
1.477037700E1,7.543859482E-1,1.754385978E-2,7.017543912E-2,7.578459857E-1
1.478000415E1,7.543859482E-1,3.508771956E-2,7.017543912E-2,7.584549421E-1
1.479013985E1,7.719298005E-1,3.508771956E-2,8.771929890E-2,7.776898099E-1
1.480048308E1,7.894737124E-1,3.508771956E-2,8.771929890E-2,7.951066382E-1
1.481003431E1,7.894737124E-1,3.508771956E-2,1.052631587E-1,7.972328539E-1
1.482096577E1,8.070175648E-1,3.508771956E-2,1.052631587E-1,8.146096185E-1
1.483003546E1,8.245614171E-1,3.508771956E-2,1.052631587E-1,8.319933961E-1
1.484158846E1,8.421052694E-1,3.508771956E-2,1.052631587E-1,8.493837563E-1
1.485000669E1,8.596491218E-1,3.508771956E-2,1.052631587E-1,8.667803027E-1
1.486122862E1,8.771929741E-1,5.263157934E-2,1.052631587E-1,8.850525010E-1
1.486999862E1,9.122806787E-1,5.263157934E-2,1.052631587E-1,9.198404495E-1
1.488011785E1,9.298245907E-1,5.263157934E-2,1.052631587E-1,9.372428635E-1
1.489408439E1,9.473684430E-1,5.263157934E-2,1.052631587E-1,9.546503981E-1
1.490000669E1,9.649122953E-1,3.508771956E-2,1.052631587E-1,9.712709294E-1
1.491014377E1,9.824561477E-1,3.508771956E-2,8.771929890E-2,9.869883006E-1
1.492033623E1,1.000000000E0,3.508771956E-2,8.771929890E-2,1.004452997E0
1.493168200E1,1.000000000E0,3.508771956E-2,8.771929890E-2,1.004452997E0
1.494000592E1,1.000000000E0,3.508771956E-2,8.771929890E-2,1.004452997E0
1.495008608E1,1.017543912E0,3.508771956E-2,8.771929890E-2,1.021920465E0
1.496001346E1,1.017543912E0,3.508771956E-2,8.771929890E-2,1.021920465E0
1.497025846E1,1.017543912E0,3.508771956E-2,8.771929890E-2,1.021920465E0
1.498319369E1,1.017543912E0,1.754385978E-2,8.771929890E-2,1.021468587E0
1.499003308E1,1.017543912E0,1.754385978E-2,8.771929890E-2,1.021468587E0
1.500437285E1,1.070175409E0,1.754385978E-2,7.017543912E-2,1.072617260E0
1.501003000E1,1.070175409E0,1.754385978E-2,7.017543912E-2,1.072617260E0
1.502086454E1,1.105263114E0,1.754385978E-2,7.017543912E-2,1.107627614E0
1.503015777E1,1.122807026E0,1.754385978E-2,5.263157934E-2,1.124176804E0
1.504187500E1,1.175438643E0,1.754385978E-2,5.263157934E-2,1.176747157E0
1.505001208E1,1.175438643E0,1.754385978E-2,5.263157934E-2,1.176747157E0
1.506038962E1,1.175438643E0,1.754385978E-2,5.263157934E-2,1.176747157E0
1.507059292E1,1.210526347E0,3.508771956E-2,3.508771956E-2,1.211542956E0
1.508063562E1,1.210526347E0,3.508771956E-2,3.508771956E-2,1.211542956E0
1.509201108E1,1.228070140E0,3.508771956E-2,1.754385978E-2,1.228696547E0
1.510129462E1,1.228070140E0,3.508771956E-2,1.754385978E-2,1.228696547E0
1.511345408E1,1.228070140E0,3.508771956E-2,0.000000000E0,1.228571291E0
1.512001015E1,1.228070140E0,3.508771956E-2,0.000000000E0,1.228571291E0
1.513016554E1,1.245614052E0,3.508771956E-2,0.000000000E0,1.246108147E0
1.513999939E1,1.245614052E0,3.508771956E-2,0.000000000E0,1.246108147E0
1.515103538E1,1.263157845E0,3.508771956E-2,0.000000000E0,1.263645080E0
1.516000962E1,1.263157845E0,3.508771956E-2,0.000000000E0,1.263645080E0
1.517002831E1,1.263157845E0,3.508771956E-2,0.000000000E0,1.263645080E0
1.518059292E1,1.280701756E0,3.508771956E-2,0.000000000E0,1.281182320E0
1.519079154E1,1.280701756E0,3.508771956E-2,0.000000000E0,1.281182320E0
1.520079700E1,1.280701756E0,3.508771956E-2,0.000000000E0,1.281182320E0
1.521001731E1,1.280701756E0,3.508771956E-2,-1.754385978E-2,1.281302433E0
1.522139069E1,1.263157845E0,3.508771956E-2,-3.508771956E-2,1.264132128E0
1.523055154E1,1.263157845E0,3.508771956E-2,-3.508771956E-2,1.264132128E0
1.524000523E1,1.263157845E0,3.508771956E-2,-3.508771956E-2,1.264132128E0
1.525460423E1,1.228070140E0,3.508771956E-2,-5.263157934E-2,1.229698134E0
1.526000823E1,1.228070140E0,3.508771956E-2,-5.263157934E-2,1.229698134E0
1.527000362E1,1.210526347E0,3.508771956E-2,-5.263157934E-2,1.212177903E0
1.528030692E1,1.175438643E0,3.508771956E-2,-5.263157934E-2,1.177139428E0
1.529035854E1,1.157894731E0,3.508771956E-2,-5.263157934E-2,1.159621248E0
1.530087800E1,1.122807026E0,3.508771956E-2,-3.508771956E-2,1.123902982E0
1.531003308E1,1.070175409E0,1.754385978E-2,-3.508771956E-2,1.070894179E0
1.532066415E1,1.070175409E0,1.754385978E-2,-3.508771956E-2,1.070894179E0
1.533001438E1,1.052631617E0,1.754385978E-2,-3.508771956E-2,1.053362357E0
1.534000062E1,1.017543912E0,1.754385978E-2,-3.508771956E-2,1.018299832E0
1.535010769E1,1.000000000E0,1.754385978E-2,-1.754385978E-2,1.000307740E0
1.535999985E1,9.824561477E-1,1.754385978E-2,-1.754385978E-2,9.827693809E-1
1.537110692E1,9.824561477E-1,1.754385978E-2,-1.754385978E-2,9.827693809E-1
1.538006646E1,9.649122953E-1,1.754385978E-2,0.000000000E0,9.650717718E-1
1.539001200E1,9.649122953E-1,1.754385978E-2,0.000000000E0,9.650717718E-1
1.540005139E1,9.473684430E-1,1.754385978E-2,0.000000000E0,9.475308722E-1
1.541000715E1,9.473684430E-1,1.754385978E-2,0.000000000E0,9.475308722E-1
1.542184408E1,9.473684430E-1,0.000000000E0,0.000000000E0,9.473684430E-1
1.543050592E1,9.649122953E-1,0.000000000E0,0.000000000E0,9.649122953E-1
1.544034908E1,9.473684430E-1,0.000000000E0,1.754385978E-2,9.475308722E-1
1.544999877E1,9.473684430E-1,0.000000000E0,0.000000000E0,9.473684430E-1
1.546000508E1,9.122806787E-1,0.000000000E0,0.000000000E0,9.122806787E-1
1.547000462E1,8.947368264E-1,1.754385978E-2,0.000000000E0,8.949088085E-1
1.548001646E1,8.596491218E-1,1.754385978E-2,0.000000000E0,8.598281221E-1
1.549007131E1,8.245614171E-1,1.754385978E-2,0.000000000E0,8.247480328E-1
1.550131962E1,8.070175648E-1,0.000000000E0,0.000000000E0,8.070175648E-1
1.551002000E1,8.070175648E-1,0.000000000E0,0.000000000E0,8.070175648E-1
1.552000531E1,7.894737124E-1,0.000000000E0,0.000000000E0,7.894737124E-1
1.553004285E1,7.894737124E-1,0.000000000E0,0.000000000E0,7.894737124E-1
1.553999715E1,7.894737124E-1,0.000000000E0,0.000000000E0,7.894737124E-1
1.555001792E1,7.894737124E-1,0.000000000E0,-1.754385978E-2,7.896686202E-1
1.555999838E1,7.894737124E-1,0.000000000E0,-1.754385978E-2,7.896686202E-1
1.557098331E1,7.894737124E-1,0.000000000E0,-3.508771956E-2,7.902530549E-1
1.558002700E1,7.719298005E-1,0.000000000E0,-3.508771956E-2,7.727268372E-1
1.559007177E1,7.719298005E-1,0.000000000E0,-3.508771956E-2,7.727268372E-1
1.560011346E1,7.543859482E-1,0.000000000E0,-5.263157934E-2,7.562197048E-1
1.561006908E1,7.192982435E-1,0.000000000E0,-5.263157934E-2,7.212212187E-1
1.562039531E1,7.017543912E-1,0.000000000E0,-5.263157934E-2,7.037253077E-1
1.563000715E1,6.842105389E-1,0.000000000E0,-5.263157934E-2,6.862318447E-1
1.564079439E1,6.666666865E-1,0.000000000E0,-7.017543912E-2,6.703499558E-1
1.564999854E1,6.315789223E-1,0.000000000E0,-7.017543912E-2,6.354655988E-1
